Index,Name,Address,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices,MinPriceUSD,MaxPriceUSD,Country,AveragePrice
1177,La Mirande,"4 place de l'Amirande, Avignon, 84000, France",Avignon,90,190,EUR,Modern Cuisine,4.8076612,43.9501365,33490142020,https://guide.michelin.com/en/provence-alpes-cote-dazur/avignon/restaurant/la-mirande,https://www.la-mirande.fr/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",90.06,190.13,France,140.095
1632,G Pousada,"Estrada de Turismo, Bragança, 5300-271, Portugal",Bragança,90,200,EUR,Regional Cuisine,-6.7541046,41.8026186,3.51E+11,https://guide.michelin.com/en/braganca-region/braganca/restaurant/g-pousada,https://gpousada.com/,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",90.06,200.14,Portugal,145.1
153,Maison Rostang,"20 rue Rennequin, Paris, 75017, France",Paris,90,203,EUR,Classic Cuisine,2.2985338,48.8813365,33147634077,https://guide.michelin.com/en/ile-de-france/paris/restaurant/maison-rostang,https://www.maisonrostang.com/,2 Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card",90.06,203.14,France,146.6
538,Noor,"Zuiderweg 38, Groningen, 9745 AD, Netherlands",Groningen,90,210,EUR,Creative,6.50191,53.214285,NA,https://guide.michelin.com/en/groningen/groningen/restaurant/noor-1200050,https://www.noor.nl/,1 Star,"Counter dining,Credit card / Debit card accepted",90.06,210.15,Netherlands,150.105
964,Château de Beaulieu - Christophe Dufossé,"1098 route de Lillers, Busnes, 62350, France",Busnes,90,220,EUR,Modern Cuisine,2.511812,50.582466,33321688888,https://guide.michelin.com/en/hauts-de-france/busnes/restaurant/meurin,https://www.lechateaudebeaulieu.fr/,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",90.06,220.15,France,155.105
164,Villa René Lalique,"18 rue Bellevue, Wingen-sur-Moder, 67290, France",Wingen-sur-Moder,90,230,EUR,"Creative, Modern Cuisine",7.365027,48.9185,33388719898,https://guide.michelin.com/en/grand-est/wingen-sur-moder/restaurant/villa-rene-lalique,https://villarenelalique.com/,2 Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",90.06,230.16,France,160.11
591,Altermezzo,"Bilzersteenweg 366, Tongeren, 3700, Belgium",Tongeren,90,235,EUR,Creative,5.4657753,50.8024317,3212741674,https://guide.michelin.com/en/be-limburg/tongeren/restaurant/altermezzo,https://www.altermezzo.be/,1 Star,"American Express credit card,Brunch,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",90.06,235.16,Belgium,162.61
149,Le Taillevent,"15 rue Lamennais, Paris, 75008, France",Paris,90,250,EUR,Classic Cuisine,2.3024829,48.874195,33144951501,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-taillevent,https://letaillevent.com/,2 Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card,Wheelchair access",90.06,250.17,France,170.115
960,Le Grand Contrôle,"12 rue de l'Indépendance-Américaine, Versailles, 78000, France",Versailles,90,280,EUR,"Classic Cuisine, French",2.120209,48.801401,33185360577,https://guide.michelin.com/en/ile-de-france/versailles/restaurant/le-grand-controle,https://airelles.com/fr/destination/chateau-de-versailles-hotel,1 Star,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card,Wheelchair access",90.06,280.2,France,185.13
146,Le Clarence,"31 avenue Franklin-D.-Roosevelt, Paris, 75008, France",Paris,90,320,EUR,Modern Cuisine,2.3098922,48.8675042,33182821010,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-clarence,https://www.le-clarence.paris/,2 Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",90.06,320.22,France,205.14
450,Boškinac,"Škopaljska Ulica 220, Novalja, 53291, Croatia",Novalja,680,980,HRK,Creative,14.8975384,44.571006,38553663500,https://guide.michelin.com/en/lika-senj/novalja/restaurant/boskinac,https://www.boskinac.com/,1 Star,"Air conditioning,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Terrace,Visa credit card",90.57,130.52,Croatia,110.545
446,Restaurant 360,"Sv. Dominika B.B., Dubrovnik, 20000, Croatia",Dubrovnik,680,1120,HRK,"Modern Cuisine, Creative",18.1115484,42.6415506,38520322222,https://guide.michelin.com/en/dubrovnik-neretva/dubrovnik/restaurant/360%C2%BA,https://www.360dubrovnik.com/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",90.57,149.17,Croatia,119.87
92,Henne Kirkeby Kro,"Strandvejen 234, Henne, 6854, Denmark",Henne,675,1595,DKK,Classic Cuisine,8.2420292,55.7266717,4575255400,https://guide.michelin.com/en/southern-denmark/henne/restaurant/henne-kirkeby-kro,https://www.hennekirkebykro.dk/,2 Stars,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",90.81,214.59,Denmark,152.7
1320,Weinstock,"Hauptstraße 12, Volkach, 97332, Germany",Volkach,91,91,EUR,"Creative, Market Cuisine",10.2267305,49.8649712,49938180660,https://guide.michelin.com/en/bayern/volkach/restaurant/weinstock,https://www.schwane.de/,1 Star,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card",91.06,91.06,Germany,91.06
1082,JAN,"12 rue Lascaris, Nice, 06300, France",Nice,91,145,EUR,Creative,7.2848004,43.6998945,33497193223,https://guide.michelin.com/en/provence-alpes-cote-dazur/nice/restaurant/jan,https://janonline.com/restaurantjan/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access",91.06,145.1,France,118.08
2195,Café Berra,"Place de l'École 1, Monthey, 1871, Switzerland",Monthey,88,190,CHF,Classic French,6.9513163,46.2392568,41244710530,https://guide.michelin.com/en/wallis/monthey/restaurant/cafe-berra,https://www.cafeberra.ch,1 Star,"Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Visa credit card",91.33,197.19,Switzerland,144.26
2215,La Table du Lausanne Palace,"Rue du Grand Chêne 7, Lausanne, 1002, Switzerland",Lausanne,88,208,CHF,Modern French,6.6314453,46.5195779,41213313215,https://guide.michelin.com/en/vaud/lausanne/restaurant/la-table-du-lausanne-palace,http://www.lausanne-palace.ch/restaurants-bars/la-table-du-lausanne-palace/le-restaurant/,1 Star,"American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card",91.33,215.87,Switzerland,153.6
1057,Lait Thym Sel,"65 rue Beaurepaire, Angers, 49100, France",Angers,92,92,EUR,Creative,-0.56148,47.47502,33241720864,https://guide.michelin.com/en/pays-de-la-loire/angers/restaurant/lait-thym-sel,https://www.laitthymsel.fr/,1 Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",92.06,92.06,France,92.06
2049,Relais Blu,"via Roncato 60, Massa Lubrense, 80061, Italy",Massa Lubrense,92,95,EUR,Mediterranean Cuisine,14.3303537,40.58996,3.91E+11,https://guide.michelin.com/en/campania/massa-lubrense/restaurant/relais-blu,http://www.relaisblu.com/,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",92.06,95.07,Italy,93.565
1166,L'Impertinent,"5 rue d'Alsace, Biarritz, 64200, France",Biarritz,92,115,EUR,"Creative, Modern French",-1.5503162,43.486366,33559510367,https://guide.michelin.com/en/nouvelle-aquitaine/biarritz/restaurant/l-impertinent,https://www.l-impertinent.fr/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",92.06,115.08,France,103.57
1584,Dining Room at The Goring,"15 Beeston Place, London, SW1W 0JW, United Kingdom",London,78,78,GBP,Traditional British,-0.1456983,51.497523,4.42E+11,https://guide.michelin.com/en/greater-london/london/restaurant/dining-room-at-the-goring,https://www.thegoring.com/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card",92.27,92.27,United Kingdom,92.27
1581,Hakkasan Mayfair,"17 Bruton Street, London, W1J 6QB, United Kingdom",London,78,160,GBP,Chinese,-0.1451152,51.5101824,4.42E+11,https://guide.michelin.com/en/greater-london/london/restaurant/hakkasan-mayfair,https://hakkasan.com/,1 Star,"Air conditioning,American Express credit card,Booking essential,Credit card / Debit card accepted,Mastercard credit card,Notable sake list,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access",92.27,189.28,United Kingdom,140.775
1600,Hakkasan Hanway Place,"8 Hanway Place, London, W1T 1HD, United Kingdom",London,78,160,GBP,Chinese,-0.1316651,51.5172066,4.42E+11,https://guide.michelin.com/en/greater-london/london/restaurant/hakkasan-hanway-place,https://hakkasan.com/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Notable sake list,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card",92.27,189.28,United Kingdom,140.775
2171,Torkel,"Hintergass 9, Vaduz, 9490, Switzerland",Vaduz,89,160,CHF,"Modern Cuisine, Market Cuisine",9.5196627,47.1441186,4232324410,https://guide.michelin.com/en/liechtenstein-region/vaduz/restaurant/torkel,https://www.torkel.li/,1 Star,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",92.37,166.06,Switzerland,129.215
1217,Carmelo Greco,"Ziegelhüttenweg 1, Frankfurt on the Main, 60598, Germany",Frankfurt on the Main,93,120,EUR,Italian,8.6825938,50.0946385,4.97E+11,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/carmelo-greco,http://www.carmelo-greco.de/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card",93.07,120.08,Germany,106.575
438,Sushi Sho,"Upplandsgatan 45, Stockholm, 113 28, Sweden",Stockholm,985,1585,SEK,Japanese,18.0498009,59.3411916,468303030,https://guide.michelin.com/en/stockholm-region/stockholm/restaurant/sushi-sho,https://www.sushisho.se/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Notable sake list,Visa credit card",93.25,150.05,Sweden,121.65
2217,Du Cerf,"Rue du Collège 4, Sonceboz, 2605, Switzerland",Sonceboz,90,185,CHF,Classic French,7.1784611,47.1962138,41324883322,https://guide.michelin.com/en/bern-region/sonceboz/restaurant/du-cerf,http://www.cerf-sonceboz.ch/,1 Star,"Air conditioning,Booking essential,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",93.41,192,Switzerland,142.705
415,Ora,"Huvilakatu 28a, Helsinki, 00150, Finland",Helsinki,94,94,EUR,Modern Cuisine,24.9426803,60.1577677,3.58E+11,https://guide.michelin.com/en/uusimaa/helsinki/restaurant/ora,https://www.orarestaurant.fi/,1 Star,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card",94.07,94.07,Finland,94.07
1355,Hupperts,"Gebelsbergstraße 97, Stuttgart, 70199, Germany",Stuttgart,94,119,EUR,Classic Cuisine,9.1513479,48.7613472,4.97E+11,https://guide.michelin.com/en/baden-wurttemberg/stuttgart/restaurant/hupperts,https://www.hupperts-restaurant.de/,1 Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",94.07,119.08,Germany,106.575
1667,La Salita,"Pere III El Gran 11, Valencia, 46005, Spain",Valencia,94,125,EUR,"Creative, Modern Cuisine",-0.3696366,39.4623668,34963817516,https://guide.michelin.com/en/comunidad-valenciana/valencia/restaurant/la-salita-1192181,https://www.anarkiagroup.com/inicio/la-salita,1 Star,"Air conditioning,Booking essential,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",94.07,125.09,Spain,109.58
1439,Laudensacks Gourmet Restaurant,"Kurhausstraße 28, Bad Kissingen, 97688, Germany",Bad Kissingen,94,138,EUR,"Classic Cuisine, International",10.0777456,50.1908345,4997172240,https://guide.michelin.com/en/bayern/bad-kissingen/restaurant/laudensacks-gourmet-restaurant,https://www.laudensacks.de/,1 Star,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",94.07,138.1,Germany,116.085
391,Aira,"Biskopsvägen 9, Stockholm, 115 21, Sweden",Stockholm,995,2750,SEK,"Modern Cuisine, Swedish",18.123759,59.3207081,46848004900,https://guide.michelin.com/en/stockholm-region/stockholm/restaurant/aira,http://www.aira.se,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",94.2,260.35,Sweden,177.275
1516,Outlaw's Fish Kitchen,"1 Middle Street, Port Isaac, PL29 3RH, United Kingdom",Port Isaac,80,80,GBP,Seafood,-4.8319372,50.5920513,4.41E+11,https://guide.michelin.com/en/cornwall/port-isaac/restaurant/outlaw-s-fish-kitchen,http://outlaws.co.uk/restaurants/fish-kitchen/,1 Star,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card",94.64,94.64,United Kingdom,94.64
1517,Outlaw's New Road,"6 New Road, Port Isaac, PL29 3SB, United Kingdom",Port Isaac,80,80,GBP,Seafood,-4.8286277,50.5941265,4.41E+11,https://guide.michelin.com/en/cornwall/port-isaac/restaurant/restaurant-nathan-outlaw,http://outlaws.co.uk/restaurants/new-road/,1 Star,"Booking essential,Credit card / Debit card accepted,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card",94.64,94.64,United Kingdom,94.64
1560,Brat,"4 Redchurch Street, London, E1 6JL, United Kingdom",London,80,80,GBP,Traditional British,-0.0769561,51.5242457,NA,https://guide.michelin.com/en/greater-london/london/restaurant/brat,https://bratrestaurant.co.uk/,1 Star,"Air conditioning,American Express credit card,Booking essential,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card",94.64,94.64,United Kingdom,94.64
1550,Cail Bruich,"725 Great Western Road, Glasgow City, G12 8QX, United Kingdom",Glasgow City,80,115,GBP,Modern Cuisine,-4.2892809,55.8775205,4.41E+11,https://guide.michelin.com/en/glasgow-city/glasgow/restaurant/cail-bruich,https://www.cailbruich.co.uk/,1 Star,"Air conditioning,American Express credit card,Booking essential,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card",94.64,136.05,United Kingdom,115.345
1562,Muse,"38 Groom Place, London, SW1X 7BA, United Kingdom",London,80,140,GBP,"Creative, Contemporary",-0.1509184,51.4994673,4.42E+11,https://guide.michelin.com/en/greater-london/london/restaurant/muse-1188132,https://www.musebytomaikens.co.uk/,1 Star,"Air conditioning,American Express credit card,Booking essential,Counter dining,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card",94.64,165.62,United Kingdom,130.13
646,Quadras,"Malmedyer Straße 53, Saint Vith, 4780, Belgium",Saint Vith,95,95,EUR,Creative,6.12227,50.28455,3280228022,https://guide.michelin.com/en/liege/sankt-vith/restaurant/quadras,http://www.restaurant-quadras.be/web/?lang=fr,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access",95.07,95.07,Belgium,95.07
725,Aspic,"24 rue de la Tour-d'Auvergne, Paris, 75009, France",Paris,95,95,EUR,Modern Cuisine,2.3436245,48.8791753,33982493098,https://guide.michelin.com/en/ile-de-france/paris/restaurant/aspic,https://www.aspic-restaurant.fr/,1 Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",95.07,95.07,France,95.07
1226,"Christian & Friends, Tastekitchen","Nonnengasse 5, Fulda, 36037, Germany",Fulda,95,95,EUR,"Modern Cuisine, Classic Cuisine",9.676736,50.5523614,4.92E+11,https://guide.michelin.com/en/hessen/fulda/restaurant/christian-friends-tastekitchen,https://christianandfriends.de/,1 Star,"American Express credit card,Mastercard credit card,Visa credit card",95.07,95.07,Germany,95.07
1456,dede,"Customs House, Baltimore, P81  K291, Ireland",Baltimore,95,95,EUR,Modern Cuisine,-9.3725309,51.4835036,3532848248,https://guide.michelin.com/en/cork/ie-baltimore/restaurant/dede,https://customshousebaltimore.com/,1 Star,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",95.07,95.07,Ireland,95.07
1979,Massimo Camia,"strada provinciale 3 Alba-Barolo 122, La Morra, 12064, Italy",La Morra,95,105,EUR,Modern Cuisine,7.957004,44.6267818,39017356355,https://guide.michelin.com/en/piemonte/la-morra/restaurant/massimo-camia,https://www.massimocamia.it/it/home,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",95.07,105.07,Italy,100.07
1676,Callizo,"Plaza Mayor, Ainsa, 22330, Spain",Ainsa,95,110,EUR,"Creative, Innovative",0.1381766,42.4176644,34974500385,https://guide.michelin.com/en/aragon/ainsa/restaurant/callizo,https://www.restaurantecallizo.es/,1 Star,"Air conditioning,Booking essential,Credit card / Debit card accepted,Great view,Mastercard credit card,Visa credit card",95.07,110.08,Spain,102.575
